,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,ANÁLISE_DO_CACHACIER,DESCRIÇÃO_DA_CACHAÇA,HISTÓRIA_DO_ALAMBIQUE,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,PREMIOS,DATA_COLETA,LINK
975,60df750a8882c8982eaed100,Cachaça Sebastiana Duas Barricas Porto 700ml,,700ml,"De cor amarelo-âmbar, possui uma mescla de aromas frutados, toffee e defumado. No paladar, traz um gosto doce, de amêndoas. Retrogosto agradável e persistente.","A Cachaça Sebastiana Duas Barricas Porto 700ml é uma edição limitada das Cachaças Sebastiana. É envelhecida por três anos em barris novos de carvalho americano antes de ser armazenada por dois anos em tonéis de carvalho europeu utilizados para envelhecer Vinho do Porto. Leve, é uma bebida com graduação alcoólica de 40%.
","A fabricação da Cachaça Sebastiana é feita no alambique Santa Rurfina, instalado na Fazenda São Sebastião, situada em Américo Brasiliense, interior de São Paulo. A fábrica atende aos mais rigorosos conceitos de qualidade das Cachaças Artesanais.

Na produção, nada se perde, tudo se transforma. O bagaço da cana-de-açúcar é queimado na caldeira, que gera vapor para toda a fábrica. A vinhaça que sobra da destilação é reincorporada ao canavial ou serve de alimento nutritivo para o gado. Na época da seca, a água utilizada no resfriador é devolvida à represa mais limpa do que quando foi captada, pois passa por filtros antes de ser utilizada.
",Américo Brasiliense - SP,Carvalho Americano e Europeu (Ex Vinho do Porto),5 anos,40%,,25/6/2021 - 21:27:31,https://www.cachacarianacional.com.br/cachaca-sebastiana-duas-barricas-porto-700ml-01710/p
976,60df750a8882c8982eaed101,Cachaça Vira Copos Ouro Garrafa Especial 700ml,,700ml,,,,Rio Manso - MG,Carvalho e Jequitiba,2 anos,43%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas
2017 - Medalha de Ouro no Concurso Mundial de Bruxelas
",25/6/2021 - 21:27:38,https://www.cachacarianacional.com.br/cachaca-vira-copos-ouro-garrafa-especial-700ml-01704/p
977,60df750a8882c8982eaed102,Cachaça Paratiana Labareda 750ml,,750ml,"De cor amarelo-palha, possui uma mescla de aromas amadeirados, adocicados e de especiarias. No paladar, traz um gosto salgado. Além disso, causa uma sensação aveludada e levemente picante na boca. Retrogosto agradável, de moderado para forte.",,,RJ,Jequitiba e Umburana,,40%,,25/6/2021 - 21:28:6,https://www.cachacarianacional.com.br/cachaca-paratiana-labareda-750ml-01685/p
978,60df750a8882c8982eaed103,Cachaça Premissa Clássica Bálsamo 3 Anos 670ml,,670ml,,,,Salinas - MG,Balsamo,3 anos,42%,,25/6/2021 - 21:28:18,https://www.cachacarianacional.com.br/cachaca-premissa-classica-670ml-01646/p
979,60df750b8882c8982eaed104,Cachaça Pinga Ni Mim Sérgio Reis Amburana 670ml,,670ml,,"A Cachaça Pinga Ni Mim Sérgio Reis Amburana 670ml é uma homenagem da Destilaria Meia Lua ao cantor e ator Sérgio Reis, que tem a música como marco na carreira de grande artista nacional. Lançada nos anos 1980, a música Pinga Ni Mim ultrapassa gerações e faz sucesso até hoje. O destilado é armazenado por dois anos em barris de amburana. Possui uma graduação alcoólica de 40%.
","A Cachaça Pinga Ni Mim é produzida na fazenda Meia Lua, em Salinas, no Norte de Minas Gerais, região referência na produção de cachaça pelo fato de o clima e o solo serem propícios para o cultivo da cana-de-açúcar. Tradição, qualidade e singularidade são palavras com as quais podemos definir com maior precisão a Cachaça Meia Lua.

A história da Cachaça de Salinas possui uma beleza sem igual e começa em 1950, quando Deli Alves Rocha comprou a fazenda Jacurutu. A partir daí, iniciou a produção da bebida e de rapadura para vender na região. Depois, sua filha se casou com João Fernandes e começou a viajar vendendo os produtos na região. A qualidade era tanta que tiveram aceitação imediata e, consequentemente, foi batizado o produto principal: Cachaça Lua Cheia.

Foi em 1988 que a herança, passada de pai para filho, tornou-se uma realidade. Após anos de aprimoramento, Ailton Fernandes decidiu fundar a Cachaça Meia Lua e Lua Azul. Com o passar do tempo, o aumento da produção e o sucesso na criação de novos produtos deram vida a uma novidade: a Cachaça Meia Lua Prata.

No final de 2019, a Cachaça Meia Lua passou a ser chamada de Meia Lua Destilaria, um projeto bem ambicioso derivado da incorporação das marcas Premissa e Unna. Hoje, a Destilaria Meia Lua se destaca com produtos de primeira linha. O sucesso foi consequência de um trabalho árduo e do esforço na busca da melhor qualidade.
",Salinas - MG,Amburana,2 anos,40%,,25/6/2021 - 21:28:32,https://www.cachacarianacional.com.br/cachaca-pinga-ni-mim-sergio-reis-amburana-670ml-01607/p
980,60df750b8882c8982eaed105,Cachaça Japi Reserva 750ml,,750ml,,"A Cachaça Japi Reserva 750ml é uma edição especial, de lote único, com 300 unidades. Produzida através de um blend, é envelhecida por três em barris de carvalho europeu e americano e finalizada em dornas de amburana e bálsamo. Leve, possui graduação alcoólica de 40%.
","A história da Cachaça Japi começou em 1890, na Fazenda Santana, onde foi construído o primeiro engenho de Itupeva, interior de São Paulo. Em 1925, a propriedade foi vendida para o imigrante italiano Cyrineo Tonoli e passou a se chamar Fazenda Nova Era. A princípio, o novo dono, acompanhado da esposa e dos onze filhos, continuou com a produção de cachaça e iniciou a plantação de café.

Com o lucro obtido com a venda do café, Cyrineo produziu cachaça por apenas dois anos e optou por dedicar-se exclusivamente ao cafezal. No entanto, três anos depois, a família perdeu o patrimônio na crise de 1929 devido às dívidas realizadas para manter o cultivo. Uma vez que o grão deixou de ser um produto rentável, a família passou a procurar outras atividades para o sustento.

Em 1948, o filho caçula, Danilo, junto de seus irmãos Ciro, Antenor, Teodomiro e Lélio Tonoli, retomaram a produção de cachaça na fazenda. No dia 17 de julho de 1962 foi oficialmente aberta a Indústria e Comércio de Bebidas Tonoli, a primeira de Itupeva. A princípio, o alambique produzia apenas a tradicional Aguardente de Cana Japi. No entanto, atendendo a pedidos dos clientes, diversificaram a produção para cachaças especiais, vinhos e licores.
",Itupeva - SP,"Blend de Carvalho Europeu, Carvalho Americano, Amburana e Bálsamo",3 anos,40%,,25/6/2021 - 21:28:38,https://www.cachacarianacional.com.br/cachaca-japi-reserva-750ml-01591/p
981,60df750b8882c8982eaed106,Cachaça Gavena Prata 750ml,,750ml,"Transparente, possui uma mescla de aromas frutados, adocicados e herbáceos. No paladar, traz um gosto doce. Retrogosto agradável.",,,,,,,,25/6/2021 - 21:28:44,https://www.cachacarianacional.com.br/cachaca-gavena-prata-750ml-01584/p
982,60df750b8882c8982eaed107,Cachaça Sanhaçu Origem Prata 700ml,,700ml,,"A Cachaça Sanhaçu Origem Prata 700ml é uma bebida armazenada por seis meses em tonéis de inox. Robusta, possui graduação alcoólica de 47%. Como o nome já diz, é a que dá origem a todas as outras cachaças do Engenho. Seu aroma remete ao canavial, com notas doces da cana-de-açúcar. Harmoniza muito bem com pratos de entrada e frutas cítricas. Pode ser degustada pura e também é excelente para elaboração de coquetéis.

O nome Sanhaçu surgiu por conta do grande número de pássaros dessa espécie que vivem na mata localizada dentro da propriedade onde fica o engenho. Em 2008, recebeu o selo que a garante como Cachaça Orgânica.
","A Cachaça Sanhaçu é produzida em Chã Grande, Pernambuco. A família Barreto Silva trabalha com agricultura orgânica desde a aquisição da propriedade, em 1993. Por isso, em 2008, quando a bebida começou a ser produzida, foi certificada como cachaça orgânica. Além disso, o Engenho Sanhaçu é considerado o primeiro do Brasil movido à energia solar.

Ao longo dos anos, os produtores vêm implementado um sistema de manejo agroflorestal que hoje encontra-se bastante desenvolvido, podendo-se observar exemplares de árvores nativas da Mata Atlântica. Com o ressurgimento da flora original, a propriedade tornou-se um refúgio natural para animais nativos da região, entre eles o sanhaçu, que deu origem ao nome da cachaça.

Buscando harmonia com a natureza e o mínimo de impacto ambiental, o Engenho Sanhaçu preocupa-se especialmente com os resíduos da fabricação, reaproveitando quase tudo no processo de produção da bebida.Toda energia utilizada na propriedade é proveniente de fontes renováveis, como solar e eólica, e boa parte da água da chuva é reaproveitada. Com esse compromisso com o meio ambiente, a Sanhaçu recebeu, em 2013, o Certificado de Carbono Zero.
",Chã Grande - PE,Inox,6 meses,47%,,25/6/2021 - 21:28:50,https://www.cachacarianacional.com.br/cachaca-sanhacu-origem-prata-700ml-01582/p
983,60df750b8882c8982eaed108,Cachaça Nova Aliança Umburana 500ml,,500ml,,,,Salinas - MG,Amburana,,42%,,25/6/2021 - 21:28:56,https://www.cachacarianacional.com.br/cachaca-nova-alianca-umburana-500ml-01568/p
984,60df750b8882c8982eaed109,Cachaça D Vale Platinum Black 750ml,,750ml,,,,Vale do Rio Piranga - MG,Carvalho Frances,8 anos,39%,,25/6/2021 - 21:29:2,https://www.cachacarianacional.com.br/cachaca-d-vale-platinum-black-750ml-01565/p
985,60df750b8882c8982eaed10a,Cachaça Tellura Blend Amburana 670ml,,670ml,,,,Campo dos Goitacases  - RJ,Jequitiba Rosa e Amburana,,40%,,25/6/2021 - 21:29:8,https://www.cachacarianacional.com.br/cachaca-tellura-blend-amburana-670ml-01559/p
986,60df750b8882c8982eaed10b,Cachaça Prosa Mineira Carvalho Amburana 500ml,,500ml,"Possui uma mescla de aromas de baunilha, noz moscada e canela. No paladar, traz um gosto doce. Além disso, causa uma sensação picante na boca.","A Cachaça Prosa Mineira Carvalho Amburana 500ml é produzida a partir de um blend de duas madeiras. A bebida é armazenada por um ano e meio em barris de carvalho e amburana. Leve, possui graduação alcoólica de 39%.

Com um sabor irresistível e que atende aos mais exigentes paladares, sempre foi o destilado preferido de Santa Rita de Caldas, em Minas Gerais. O nome remete aos tempos da colonização onde os agricultores e tropeiros, depois da lida diária ou para rebater o frio rigoroso do inverno na região, usavam a cachaça para aquecer e relaxar numa animada roda de viola com os amigos.
","Durante o período da colonização, a cachaça era uma bebida consumida por agricultores e tropeiros para relaxar depois de um dia árduo de trabalho ou para ajudar a amenizar o frio rigoroso que fazia na região de Santa Rita de Caldas, no sul de Minas Gerais. Muitas vezes, servia, também, para animar a roda de amigos. Nessa época, o destilado era visto como uma bebida popular e extremamente forte, mas foi adotada como a preferida da região.

Após anos de pesquisa e uma seleção rigorosa de matéria-prima, focando sempre em não perder suas raízes e preservar as antigas tradições, surgiu, em 2010, a Cachaça Prosa Mineira, que traz como características sensoriais a sofisticação e a qualidade. Não é à toa que ela já foi premiada 26 vezes.

No alambique, todo o processo de fabricação da cachaça é feito de maneira artesanal, com todo zelo e atenção necessário para se produzir um destilado de qualidade e com personalidade única. O controle de todas as variáveis está nas mãos do produtor. Assim, quando o consumidor recebe a Cachaça Prosa Mineira, ele consegue não só degustar uma bebida de qualidade, mas sentir o cuidado de todo o processo.

Quando falamos em qualidade nos referimos, principalmente, à escolha certa da principal matéria-prima da cachaça: a cana-de-açúcar. Por isso, o alambique possui um viveiro de mudas e plantio, pois acreditam que qualidade vem de berço.

O processo de maturação da cana para obtenção de um padrão de brix (teor de açúcar) ideal para fermentação, além do cultivo em condições climáticas e de solo favoráveis, são fatores que influenciam diretamente no resultado final da cachaça.
",Santa Rita de Caldas - MG,Blend Carvalho e Amburana,1 ano e 6 meses,39%,,25/6/2021 - 21:29:15,https://www.cachacarianacional.com.br/cachaca-prosa-mineira-carvalho-amburana-500ml-01548/p
987,60df750b8882c8982eaed10c,Cachaça Guaraciaba Amburana Exclusiva 500ml,,500ml,"Possui uma mescla de aromas baunilha, mel e canela. No paladar, traz um gosto doce. Retrogosto intenso e amadeirado.","A Cachaça Guaraciaba Amburana Exclusiva 500ml é envelhecida por oito anos em barris de amburana, madeira tipicamente brasileira. Leve, possui graduação alcoólica de 38%.
","Em 1960, José Maria Santana, mais conhecido como Zé Santana, começou a produzir cachaça em um pequeno engenho movido à roda d’água, em Guaraciaba, Minas Gerais. O produto era vendido e entregue no lombo de burros pelos tropeiros. A fama da cachaça correu a região e aumentou a demanda, fazendo com que o engenho fosse trocado por um maior, movido a vapor.

Cinco anos depois, foi registrada a marca Guaraciaba, e a tropa de burros foi trocada por um caminhão. Em pouco tempo, já era uma das bebidas preferidas na capital. Hoje, a Cachaça Guaraciaba é administrada pelo sucessor de Zé Santana e fabricada entre junho e outubro, produzindo de 400 mil a 600 mil litros de cachaça por ano.
",Guaraciaba - MG,Amburana,8 anos,38%,,25/6/2021 - 21:29:24,https://www.cachacarianacional.com.br/cachaca-guaraciaba-amburana-exclusiva-500ml-01532/p
988,60df750c8882c8982eaed10d,Cachaça Autentica Se Sobra Manda Chuva 700ml,,700ml,,,,Alfenas - MG,Carvalho,,39%,,25/6/2021 - 21:29:30,https://www.cachacarianacional.com.br/cachaca-autentica-se-sobra-manda-chuva-700ml-01525/p
989,60df750c8882c8982eaed10e,Cachaça Autentica Se Sobra Ouro 750ml,,750ml,,,,Alfenas - MG,Carvalho,,38%,,25/6/2021 - 21:29:36,https://www.cachacarianacional.com.br/cachaca-autentica-se-sobra-ouro-750ml-01522/p
990,60df750c8882c8982eaed10f,Cachaça Companheira Single Barrel Primeira Edição 350ml,,350ml,,"A Cachaça Companheira Single Barrel Primeira Edição 350ml é uma bebida extra premium, envelhecida por 17 anos em barris únicos de carvalho. É uma edição especial, onde poucas unidades foram fabricadas. Robusta, possui graduação alcoólica de 44%.
","Em 1994, um ano de muito trabalho, investimento e escolhas corajosas vindas da experiência do produtor Natanael Carli Bonicontro, começou a jornada da Companheira. A paixão pela produção de cachaça teve início nas aulas de engenharia bioquímica, cujo laboratório fabricou pela primeira vez uma cachaça que o surpreendeu. O nome foi inspirado no pássaro joão-de-barro, espécie famosa por passar a vida toda ao lado de uma única companheira.

Todo o engenho foi projetado e desenhado pelo engenheiro químico Natanael, idealizado e arquitetado exclusivamente para a produção da Cachaça Companheira. O alambique foi construído em Jandaia do Sul, no Norte do Paraná, região do Vale do Rio Ivaí. O lugar, de boas terras e água proveniente de um poço artesiano, tem o clima favorável para o cultivo da cana-de-açúcar.

A cachaça tem uma variedade de cana de alto teor de açúcar, já que é colhida no inverno. A escolha e o projeto de plantio e colheita da cana-de-açúcar passam por uma pesquisa metódica. O cuidado é harmonioso e competente, e a poda é manual e detalhada. Com o caldo de cana, prepara-se o mosto onde a temperatura e o teor de açúcar são controlados para, depois, ser fermentado em dornas de aço inoxidável, onde é transformado em vinho.

Este precioso vinho é destilado de tal modo que, com a riqueza de aromas nele concentrada, faz brotar uma cachaça cristalina, suave, aromática e extremamente agradável ao paladar. Assim, nasce a Cachaça Companheira, cujo caráter é único e inimitável, particularmente intenso e amplo nas múltiplas e inconfundíveis notas de madeira, que ao mesmo tempo é equilibrado e franco.

Em 2012, Sara e Raquel abraçaram o sonho do pai, e com o mesmo encanto e amor, dedicam-se à empreitada de continuar produzindo uma cachaça de excelência.
",Jandaia do Sul - PR,Carvalho,17 anos,44%,,25/6/2021 - 21:29:42,https://www.cachacarianacional.com.br/cachaca-companheira-single-barrel-350ml-01499/p
