,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
12103,Despacho,I-NOME_LOCAL,8339,116,124,647,10
12104,/,O,8339,124,125,647,10
12105,MG,B-NOME_LOCAL,8339,125,127,647,10
12106,.,O,8339,127,128,647,10
12107,É,O,8340,0,1,647,10
12108,uma,O,8340,2,5,647,10
12109,bebida,O,8340,6,12,647,10
12110,destilada,O,8340,13,22,647,10
12111,na,O,8340,23,25,647,10
12112,fermentação,O,8340,26,37,647,10
12113,da,O,8340,38,40,647,10
12114,cana,O,8340,41,45,647,10
12115,de,O,8340,46,48,647,10
12116,açúcar,O,8340,49,55,647,10
12117,",",O,8340,55,56,647,10
12118,armazenada,O,8340,57,67,647,10
12119,por,O,8340,68,71,647,10
12120,2,B-TEMPO_ARMAZENAMENTO,8340,72,74,647,10
12121,anos,I-TEMPO_ARMAZENAMENTO,8340,75,79,647,10
12122,",",O,8340,79,80,647,10
12123,em,O,8340,81,83,647,10
12124,tonéis,B-RECIPIENTE_ARMAZENAMENTO,8340,84,90,647,10
12125,de,O,8340,91,93,647,10
12126,castanheira,B-TIPO_MADEIRA,8340,94,105,647,10
12127,.,O,8340,105,106,647,10
12128,Volume,O,8341,0,6,647,10
12129,:,O,8341,6,7,647,10
12130,700,B-VOLUME,8341,8,11,647,10
12131,ml,I-VOLUME,8341,12,14,647,10
12132,Teor,O,8341,15,19,647,10
12133,Alcoólico,O,8341,20,29,647,10
12134,:,O,8341,29,30,647,10
12135,40%,B-GRADUACAO_ALCOOLICA,8341,31,34,647,10
12136,Vol,O,8341,35,38,647,10
12137,.,O,8341,38,39,647,10
12138,INFORMAÇÕES,O,8342,0,11,647,10
12139,DO,O,8342,12,14,647,10
12140,PRODUTO,O,8342,15,22,647,10
12141,:,O,8342,22,23,647,10
12142,Produzido,O,8342,24,33,647,10
12143,em,O,8342,34,36,647,10
12144,alambique,O,8342,37,46,647,10
12145,da,O,8342,47,49,647,10
12146,Cachaçaria,B-NOME_ORGANIZACAO,8342,50,60,647,10
12147,Melicana,I-NOME_ORGANIZACAO,8342,61,69,647,10
12148,",",O,8342,69,70,647,10
12149,localizada,O,8342,71,81,647,10
12150,na,O,8342,82,84,647,10
12151,cidade,O,8342,85,91,647,10
12152,de,O,8342,92,94,647,10
12153,Bom,B-NOME_LOCAL,8342,95,98,647,10
12154,Despacho,I-NOME_LOCAL,8342,99,107,647,10
12155,",",O,8342,107,108,647,10
12156,Minas,B-NOME_LOCAL,8342,109,114,647,10
12157,Gerais,I-NOME_LOCAL,8342,115,121,647,10
12158,",",O,8342,121,122,647,10
12159,a,O,8342,123,124,647,10
12160,cachaça,O,8342,125,132,647,10
12161,Melicana,B-NOME_BEBIDA,8342,133,141,647,10
12162,Castanheira,I-NOME_BEBIDA,8342,142,153,647,10
12163,Pura,I-NOME_BEBIDA,8342,154,158,647,10
12164,Arte,I-NOME_BEBIDA,8342,159,163,647,10
12165,é,O,8342,164,165,647,10
12166,uma,O,8342,166,169,647,10
12167,bebida,O,8342,170,176,647,10
12168,alcoólica,O,8342,177,186,647,10
12169,com,O,8342,187,190,647,10
12170,teor,O,8342,191,195,647,10
12171,de,O,8342,196,198,647,10
12172,graduação,O,8342,199,208,647,10
12173,alcóolica,O,8342,209,218,647,10
12174,de,O,8342,219,221,647,10
12175,40%,B-GRADUACAO_ALCOOLICA,8342,222,225,647,10
12176,",",O,8342,225,226,647,10
12177,envelhecida,O,8342,227,238,647,10
12178,em,O,8342,239,241,647,10
12179,tonéis,B-RECIPIENTE_ARMAZENAMENTO,8342,242,248,647,10
12180,de,I-RECIPIENTE_ARMAZENAMENTO,8342,249,251,647,10
12181,madeira,I-RECIPIENTE_ARMAZENAMENTO,8342,252,259,647,10
12182,castanheira,B-TIPO_MADEIRA,8342,260,271,647,10
12183,pelo,O,8342,272,276,647,10
12184,período,O,8342,277,284,647,10
12185,de,O,8342,285,287,647,10
12186,2,B-TEMPO_ARMAZENAMENTO,8342,288,290,647,10
12187,anos,I-TEMPO_ARMAZENAMENTO,8342,291,295,647,10
12188,.,O,8342,295,296,647,10
12189,Possui,O,8343,0,6,647,10
12190,leve,O,8343,7,11,647,10
12191,aroma,O,8343,12,17,647,10
12192,de,O,8343,18,20,647,10
12193,especiarias,B-CARACTERISTICA_SENSORIAL_AROMA,8343,21,32,647,10
12194,picantes,I-CARACTERISTICA_SENSORIAL_AROMA,8343,33,41,647,10
12195,e,O,8343,42,43,647,10
12196,cana,B-CARACTERISTICA_SENSORIAL_AROMA,8343,44,48,647,10
12197,de,I-CARACTERISTICA_SENSORIAL_AROMA,8343,49,51,647,10
12198,açúcar,I-CARACTERISTICA_SENSORIAL_AROMA,8343,52,58,647,10
12199,",",O,8343,58,59,647,10
12200,com,O,8343,60,63,647,10
12201,notas,B-CARACTERISTICA_SENSORIAL_AROMA,8343,64,69,647,10
12202,de,I-CARACTERISTICA_SENSORIAL_AROMA,8343,70,72,647,10
12203,coco,I-CARACTERISTICA_SENSORIAL_AROMA,8343,73,77,647,10
12204,",",O,8343,77,78,647,10
12205,sendo,O,8343,79,84,647,10
12206,uma,O,8343,85,88,647,10
12207,cachaça,O,8343,89,96,647,10
12208,perfeita,O,8343,97,105,647,10
12209,para,O,8343,106,110,647,10
12210,a,O,8343,111,112,647,10
12211,elaboração,O,8343,113,123,647,10
12212,de,O,8343,124,126,647,10
12213,drinks,O,8343,127,133,647,10
12214,sofisticados,O,8343,134,146,647,10
12215,.,O,8343,146,147,647,10
12216,Modo,O,8344,0,4,647,10
12217,de,O,8344,5,7,647,10
12218,Produção,O,8344,8,16,647,10
12219,:,O,8344,16,17,647,10
12220,CACHAÇA,O,8344,18,25,647,10
12221,ARTESANAL,O,8344,26,35,647,10
12222,OU,O,8344,36,38,647,10
12223,DE,O,8344,39,41,647,10
12224,ALAMBIQUE,B-EQUIPAMENTO_DESTILACAO,8344,42,51,647,10
12225,LOCAL,O,8345,0,5,647,10
12226,DE,O,8345,6,8,647,10
12227,PRODUÇÃO,O,8345,9,17,647,10
12228,:,O,8345,17,18,647,10
12229,BOM,B-NOME_LOCAL,8345,19,22,647,10
12230,DESPACHO,I-NOME_LOCAL,8345,23,31,647,10
12231,/,O,8345,31,32,647,10
12232,MG,B-NOME_LOCAL,8345,32,34,647,10
12233,Barril,O,8346,0,6,647,10
12234,:,O,8346,6,7,647,10
12235,TONÉIS,B-RECIPIENTE_ARMAZENAMENTO,8346,8,14,647,10
12236,DE,O,8346,15,17,647,10
12237,CASTANHEIRA,B-TIPO_MADEIRA,8346,18,29,647,10
12238,Volume,O,8347,0,6,647,10
12239,:,O,8347,6,7,647,10
12240,700,B-VOLUME,8347,8,11,647,10
12241,ML,I-VOLUME,8347,12,14,647,10
12242,Graduação,O,8348,0,9,647,10
12243,Alcóolica,O,8348,10,19,647,10
12244,:,O,8348,19,20,647,10
12245,40%,B-GRADUACAO_ALCOOLICA,8348,21,24,647,10
12246,VOL,O,8348,25,28,647,10
12247,.,O,8348,28,29,647,10
12248,NOME,O,8510,0,4,659,10
12249,DA,O,8510,5,7,659,10
12250,CACHAÇA,O,8510,8,15,659,10
12251,:,O,8510,15,16,659,10
12252,Cachaça,O,8510,17,24,659,10
12253,Santa,B-NOME_BEBIDA,8510,25,30,659,10
12254,Terezinha,I-NOME_BEBIDA,8510,31,40,659,10
12255,Carvalho,B-TIPO_MADEIRA,8510,41,49,659,10
12256,Europeu,I-TIPO_MADEIRA,8510,50,57,659,10
12257,500,B-VOLUME,8510,58,61,659,10
12258,ML,I-VOLUME,8510,62,64,659,10
12259,PREÇO,O,8511,0,5,659,10
12260,:,O,8511,5,6,659,10
12261,R$,B-PRECO,8511,7,9,659,10
12262,89,I-PRECO,8511,10,12,659,10
12263,",",I-PRECO,8511,12,13,659,10
12264,90,I-PRECO,8511,13,15,659,10
12265,DESCRIÇÃO,O,8512,0,9,659,10
12266,DA,O,8512,10,12,659,10
12267,CACHAÇA,O,8512,13,20,659,10
12268,:,O,8512,20,21,659,10
12269,A,O,8512,22,23,659,10
12270,Cachaça,O,8512,24,31,659,10
12271,Santa,B-NOME_BEBIDA,8512,32,37,659,10
12272,Terezinha,I-NOME_BEBIDA,8512,38,47,659,10
12273,Carvalho,B-TIPO_MADEIRA,8512,48,56,659,10
12274,é,O,8512,57,58,659,10
12275,uma,O,8512,59,62,659,10
12276,cachaça,O,8512,63,70,659,10
12277,produzida,O,8512,71,80,659,10
12278,artesanalmente,O,8512,81,95,659,10
12279,pela,O,8512,96,100,659,10
12280,Fazenda,B-NOME_ORGANIZACAO,8512,101,108,659,10
12281,Santa,I-NOME_ORGANIZACAO,8512,109,114,659,10
12282,Terezinha,I-NOME_ORGANIZACAO,8512,115,124,659,10
12283,",",O,8512,124,125,659,10
12284,localizada,O,8512,126,136,659,10
12285,na,O,8512,137,139,659,10
12286,Região,B-NOME_LOCAL,8512,140,146,659,10
12287,do,I-NOME_LOCAL,8512,147,149,659,10
12288,Vale,I-NOME_LOCAL,8512,150,154,659,10
12289,do,I-NOME_LOCAL,8512,155,157,659,10
12290,Canaã,I-NOME_LOCAL,8512,158,163,659,10
12291,",",O,8512,163,164,659,10
12292,situada,O,8512,165,172,659,10
12293,nas,O,8512,173,176,659,10
12294,montanhas,O,8512,177,186,659,10
12295,do,O,8512,187,189,659,10
12296,Espírito,B-NOME_LOCAL,8512,190,198,659,10
12297,Santo,I-NOME_LOCAL,8512,199,204,659,10
12298,.,O,8512,204,205,659,10
12299,Esta,O,8513,0,4,659,10
12300,é,O,8513,5,6,659,10
12301,uma,O,8513,7,10,659,10
12302,cachaça,O,8513,11,18,659,10
12303,de,O,8513,19,21,659,10
12304,aroma,O,8513,22,27,659,10
12305,e,O,8513,28,29,659,10
12306,sabor,O,8513,30,35,659,10
12307,inigualáveis,O,8513,36,48,659,10
12308,",",O,8513,48,49,659,10
12309,sendo,O,8513,50,55,659,10
12310,envelhecida,O,8513,56,67,659,10
12311,por,O,8513,68,71,659,10
12312,2,B-TEMPO_ARMAZENAMENTO,8513,72,74,659,10
12313,anos,I-TEMPO_ARMAZENAMENTO,8513,75,79,659,10
12314,",",O,8513,79,80,659,10
12315,em,O,8513,81,83,659,10
12316,barris,B-RECIPIENTE_ARMAZENAMENTO,8513,84,90,659,10
12317,de,O,8513,91,93,659,10
12318,carvalho,B-TIPO_MADEIRA,8513,94,102,659,10
12319,europeu,I-TIPO_MADEIRA,8513,103,110,659,10
12320,.,O,8513,110,111,659,10
12321,Essa,O,8514,0,4,659,10
12322,maravilhosa,O,8514,5,16,659,10
12323,cachaça,O,8514,17,24,659,10
12324,possui,O,8514,25,31,659,10
12325,uma,O,8514,32,35,659,10
12326,acidez,B-CARACTERISTICA_SENSORIAL_SABOR,8514,36,42,659,10
12327,bem,I-CARACTERISTICA_SENSORIAL_SABOR,8514,43,46,659,10
12328,presente,I-CARACTERISTICA_SENSORIAL_SABOR,8514,47,55,659,10
12329,",",O,8514,55,56,659,10
12330,sendo,O,8514,57,62,659,10
12331,uma,O,8514,63,66,659,10
12332,bebida,O,8514,67,73,659,10
12333,a,O,8514,74,75,659,10
12334,ser,O,8514,76,79,659,10
12335,apreciada,O,8514,80,89,659,10
12336,em,O,8514,90,92,659,10
12337,momentos,O,8514,93,101,659,10
12338,especiais,O,8514,102,111,659,10
12339,.,O,8514,111,112,659,10
12340,Volume,O,8515,0,6,659,10
12341,:,O,8515,6,7,659,10
12342,500,B-VOLUME,8515,8,11,659,10
12343,ml,I-VOLUME,8515,12,14,659,10
12344,Teor,O,8515,15,19,659,10
12345,Alcoólico,O,8515,20,29,659,10
12346,:,O,8515,29,30,659,10
12347,38%,B-GRADUACAO_ALCOOLICA,8515,31,34,659,10
12348,Vol,O,8515,35,38,659,10
12349,.,O,8515,38,39,659,10
12350,INFORMAÇÕES,O,8516,0,11,659,10
12351,DO,O,8516,12,14,659,10
12352,PRODUTO,O,8516,15,22,659,10
12353,:,O,8516,22,23,659,10
12354,A,O,8516,24,25,659,10
12355,cachaça,O,8516,26,33,659,10
12356,Santa,B-NOME_BEBIDA,8516,34,39,659,10
12357,Terezinha,I-NOME_BEBIDA,8516,40,49,659,10
12358,tem,O,8516,50,53,659,10
12359,origem,O,8516,54,60,659,10
12360,na,O,8516,61,63,659,10
12361,Região,B-NOME_LOCAL,8516,64,70,659,10
12362,do,I-NOME_LOCAL,8516,71,73,659,10
12363,Vale,I-NOME_LOCAL,8516,74,78,659,10
12364,do,I-NOME_LOCAL,8516,79,81,659,10
12365,Canãa,I-NOME_LOCAL,8516,82,87,659,10
12366,",",O,8516,87,88,659,10
12367,interior,O,8516,89,97,659,10
12368,do,O,8516,98,100,659,10
12369,Espírito,B-NOME_LOCAL,8516,101,109,659,10
12370,Santo,I-NOME_LOCAL,8516,110,115,659,10
12371,.,O,8516,115,116,659,10
12372,Sua,O,8517,0,3,659,10
12373,destilação,O,8517,4,14,659,10
12374,é,O,8517,15,16,659,10
12375,louvada,O,8517,17,24,659,10
12376,em,O,8517,25,27,659,10
12377,prosa,O,8517,28,33,659,10
12378,e,O,8517,34,35,659,10
12379,verso,O,8517,36,41,659,10
12380,.,O,8517,41,42,659,10
12381,A,O,8518,0,1,659,10
12382,produção,O,8518,2,10,659,10
12383,é,O,8518,11,12,659,10
12384,artesanal,O,8518,13,22,659,10
12385,feita,O,8518,23,28,659,10
12386,com,O,8518,29,32,659,10
12387,cana,O,8518,33,37,659,10
12388,de,O,8518,38,40,659,10
12389,açúcar,O,8518,41,47,659,10
12390,selecionada,O,8518,48,59,659,10
12391,sem,O,8518,60,63,659,10
12392,queima,O,8518,64,70,659,10
12393,no,O,8518,71,73,659,10
12394,corte,O,8518,74,79,659,10
12395,",",O,8518,79,80,659,10
12396,destilada,O,8518,81,90,659,10
12397,em,O,8518,91,93,659,10
12398,alambique,B-EQUIPAMENTO_DESTILACAO,8518,94,103,659,10
12399,de,I-EQUIPAMENTO_DESTILACAO,8518,104,106,659,10
12400,cobre,I-EQUIPAMENTO_DESTILACAO,8518,107,112,659,10
12401,",",O,8518,112,113,659,10
12402,aquecido,O,8518,114,122,659,10
12403,com,O,8518,123,126,659,10
12404,fogo,O,8518,127,131,659,10
12405,a,O,8518,132,133,659,10
12406,lenha,O,8518,134,139,659,10
12407,.,O,8518,139,140,659,10
12408,Esta,O,8519,0,4,659,10
12409,característica,O,8519,5,19,659,10
12410,garante,O,8519,20,27,659,10
12411,gosto,O,8519,28,33,659,10
12412,suave,O,8519,34,39,659,10
12413,",",O,8519,39,40,659,10
12414,um,O,8519,41,43,659,10
12415,aroma,O,8519,44,49,659,10
12416,macio,O,8519,50,55,659,10
12417,sem,B-CARACTERISTICA_SENSORIAL_AROMA,8519,56,59,659,10
12418,amargor,I-CARACTERISTICA_SENSORIAL_AROMA,8519,60,67,659,10
12419,e,O,8519,68,69,659,10
12420,com,O,8519,70,73,659,10
12421,acidez,B-CARACTERISTICA_SENSORIAL_AROMA,8519,74,80,659,10
12422,equilibrada,I-CARACTERISTICA_SENSORIAL_AROMA,8519,81,92,659,10
12423,.,O,8519,92,93,659,10
12424,Produzida,O,8520,0,9,659,10
12425,desde,O,8520,10,15,659,10
12426,1943,B-TEMPO,8520,16,20,659,10
12427,",",O,8520,20,21,659,10
12428,A,O,8520,22,23,659,10
12429,Cachaça,O,8520,24,31,659,10
12430,Santa,B-NOME_BEBIDA,8520,32,37,659,10
12431,Terezinha,I-NOME_BEBIDA,8520,38,47,659,10
12432,Carvalho,B-TIPO_MADEIRA,8520,48,56,659,10
12433,Europeu,I-TIPO_MADEIRA,8520,57,64,659,10
12434,é,O,8520,65,66,659,10
12435,uma,O,8520,67,70,659,10
12436,cachaça,O,8520,71,78,659,10
12437,de,O,8520,79,81,659,10
12438,aroma,O,8520,82,87,659,10
12439,e,O,8520,88,89,659,10
12440,sabor,O,8520,90,95,659,10
12441,inigualáveis,O,8520,96,108,659,10
12442,",",O,8520,108,109,659,10
12443,sendo,O,8520,110,115,659,10
12444,envelhecida,O,8520,116,127,659,10
12445,por,O,8520,128,131,659,10
12446,2,B-TEMPO_ARMAZENAMENTO,8520,132,134,659,10
12447,anos,I-TEMPO_ARMAZENAMENTO,8520,135,139,659,10
12448,",",O,8520,139,140,659,10
12449,em,O,8520,141,143,659,10
12450,barris,B-RECIPIENTE_ARMAZENAMENTO,8520,144,150,659,10
12451,de,O,8520,151,153,659,10
12452,carvalho,B-TIPO_MADEIRA,8520,154,162,659,10
12453,europeu,I-TIPO_MADEIRA,8520,163,170,659,10
12454,.,O,8520,170,171,659,10
12455,Essa,O,8521,0,4,659,10
12456,maravilhosa,O,8521,5,16,659,10
12457,cachaça,O,8521,17,24,659,10
12458,possui,O,8521,25,31,659,10
12459,uma,O,8521,32,35,659,10
12460,acidez,O,8521,36,42,659,10
12461,bem,O,8521,43,46,659,10
12462,presente,O,8521,47,55,659,10
12463,",",O,8521,55,56,659,10
12464,sendo,O,8521,57,62,659,10
12465,uma,O,8521,63,66,659,10
12466,bebida,O,8521,67,73,659,10
12467,a,O,8521,74,75,659,10
12468,ser,O,8521,76,79,659,10
12469,apreciada,O,8521,80,89,659,10
12470,em,O,8521,90,92,659,10
12471,momentos,O,8521,93,101,659,10
12472,especiais,O,8521,102,111,659,10
12473,.,O,8521,111,112,659,10
12474,Modo,O,8522,0,4,659,10
12475,de,O,8522,5,7,659,10
12476,Produção,O,8522,8,16,659,10
12477,:,O,8522,16,17,659,10
12478,A,O,8522,18,19,659,10
12479,cachaça,O,8522,20,27,659,10
12480,Santa,B-NOME_BEBIDA,8522,28,33,659,10
12481,Terezinha,I-NOME_BEBIDA,8522,34,43,659,10
12482,tem,O,8522,44,47,659,10
12483,origem,O,8522,48,54,659,10
12484,na,O,8522,55,57,659,10
12485,Região,B-NOME_LOCAL,8522,58,64,659,10
12486,do,I-NOME_LOCAL,8522,65,67,659,10
12487,Vale,I-NOME_LOCAL,8522,68,72,659,10
12488,do,I-NOME_LOCAL,8522,73,75,659,10
12489,Canãa,I-NOME_LOCAL,8522,76,81,659,10
12490,",",O,8522,81,82,659,10
12491,interior,O,8522,83,91,659,10
12492,do,O,8522,92,94,659,10
12493,Espírito,B-NOME_LOCAL,8522,95,103,659,10
12494,Santo,I-NOME_LOCAL,8522,104,109,659,10
12495,.,O,8522,109,110,659,10
12496,Sua,O,8523,0,3,659,10
12497,destilação,O,8523,4,14,659,10
12498,é,O,8523,15,16,659,10
12499,louvada,O,8523,17,24,659,10
12500,em,O,8523,25,27,659,10
12501,prosa,O,8523,28,33,659,10
12502,e,O,8523,34,35,659,10
12503,verso,O,8523,36,41,659,10
12504,.,O,8523,41,42,659,10
12505,A,O,8524,0,1,659,10
12506,produção,O,8524,2,10,659,10
12507,é,O,8524,11,12,659,10
12508,artesanal,O,8524,13,22,659,10
12509,feita,O,8524,23,28,659,10
12510,com,O,8524,29,32,659,10
12511,cana,O,8524,33,37,659,10
12512,de,O,8524,38,40,659,10
12513,açúcar,O,8524,41,47,659,10
12514,selecionada,O,8524,48,59,659,10
12515,sem,O,8524,60,63,659,10
12516,queima,O,8524,64,70,659,10
12517,no,O,8524,71,73,659,10
12518,corte,O,8524,74,79,659,10
12519,",",O,8524,79,80,659,10
12520,destilada,O,8524,81,90,659,10
12521,em,O,8524,91,93,659,10
12522,alambique,B-EQUIPAMENTO_DESTILACAO,8524,94,103,659,10
12523,de,I-EQUIPAMENTO_DESTILACAO,8524,104,106,659,10
12524,cobre,I-EQUIPAMENTO_DESTILACAO,8524,107,112,659,10
12525,",",O,8524,112,113,659,10
12526,aquecido,O,8524,114,122,659,10
12527,com,O,8524,123,126,659,10
12528,fogo,O,8524,127,131,659,10
12529,a,O,8524,132,133,659,10
12530,lenha,O,8524,134,139,659,10
12531,.,O,8524,139,140,659,10
12532,Esta,O,8525,0,4,659,10
12533,característica,O,8525,5,19,659,10
12534,garante,O,8525,20,27,659,10
12535,gosto,O,8525,28,33,659,10
12536,suave,O,8525,34,39,659,10
12537,",",O,8525,39,40,659,10
12538,um,O,8525,41,43,659,10
12539,aroma,O,8525,44,49,659,10
12540,macio,O,8525,50,55,659,10
12541,sem,B-CARACTERISTICA_SENSORIAL_AROMA,8525,56,59,659,10
12542,amargor,I-CARACTERISTICA_SENSORIAL_AROMA,8525,60,67,659,10
12543,e,O,8525,68,69,659,10
12544,com,O,8525,70,73,659,10
12545,acidez,B-CARACTERISTICA_SENSORIAL_AROMA,8525,74,80,659,10
12546,equilibrada,I-CARACTERISTICA_SENSORIAL_AROMA,8525,81,92,659,10
12547,.,O,8525,92,93,659,10
12548,Produzida,O,8526,0,9,659,10
12549,desde,O,8526,10,15,659,10
12550,1943,B-TEMPO,8526,16,20,659,10
12551,",",O,8526,20,21,659,10
12552,A,O,8526,22,23,659,10
12553,Cachaça,O,8526,24,31,659,10
12554,Santa,B-NOME_BEBIDA,8526,32,37,659,10
12555,Terezinha,I-NOME_BEBIDA,8526,38,47,659,10
12556,Carvalho,B-TIPO_MADEIRA,8526,48,56,659,10
12557,Europeu,I-TIPO_MADEIRA,8526,57,64,659,10
12558,é,O,8526,65,66,659,10
12559,uma,O,8526,67,70,659,10
12560,cachaça,O,8526,71,78,659,10
12561,de,O,8526,79,81,659,10
12562,aroma,O,8526,82,87,659,10
12563,e,O,8526,88,89,659,10
12564,sabor,O,8526,90,95,659,10
12565,inigualáveis,O,8526,96,108,659,10
12566,",",O,8526,108,109,659,10
12567,sendo,O,8526,110,115,659,10
12568,envelhecida,O,8526,116,127,659,10
12569,por,O,8526,128,131,659,10
12570,2,B-TEMPO_ARMAZENAMENTO,8526,132,134,659,10
12571,anos,I-TEMPO_ARMAZENAMENTO,8526,135,139,659,10
12572,",",O,8526,139,140,659,10
12573,em,O,8526,141,143,659,10
12574,barris,B-RECIPIENTE_ARMAZENAMENTO,8526,144,150,659,10
12575,de,O,8526,151,153,659,10
12576,carvalho,B-TIPO_MADEIRA,8526,154,162,659,10
12577,europeu,I-TIPO_MADEIRA,8526,163,170,659,10
12578,.,O,8526,170,171,659,10
12579,Essa,O,8527,0,4,659,10
12580,maravilhosa,O,8527,5,16,659,10
12581,cachaça,O,8527,17,24,659,10
12582,possui,O,8527,25,31,659,10
12583,uma,O,8527,32,35,659,10
12584,acidez,O,8527,36,42,659,10
12585,bem,O,8527,43,46,659,10
12586,presente,O,8527,47,55,659,10
12587,",",O,8527,55,56,659,10
12588,sendo,O,8527,57,62,659,10
12589,uma,O,8527,63,66,659,10
12590,bebida,O,8527,67,73,659,10
12591,a,O,8527,74,75,659,10
12592,ser,O,8527,76,79,659,10
12593,apreciada,O,8527,80,89,659,10
12594,em,O,8527,90,92,659,10
12595,momentos,O,8527,93,101,659,10
12596,especiais,O,8527,102,111,659,10
12597,.,O,8527,111,112,659,10
12598,LOCAL,O,8528,0,5,659,10
12599,DE,O,8528,6,8,659,10
12600,PRODUÇÃO,O,8528,9,17,659,10
12601,:,O,8528,17,18,659,10
12602,REGIÃO,B-NOME_LOCAL,8528,19,25,659,10
12603,DO,I-NOME_LOCAL,8528,26,28,659,10
12604,VALE,I-NOME_LOCAL,8528,29,33,659,10
12605,DO,I-NOME_LOCAL,8528,34,36,659,10
12606,CANAÃ,I-NOME_LOCAL,8528,37,42,659,10
12607,/,O,8528,42,43,659,10
12608,ES,B-NOME_LOCAL,8528,43,45,659,10
12609,Barril,O,8529,0,6,659,10
12610,:,O,8529,6,7,659,10
12611,A,O,8529,8,9,659,10
12612,Cachaça,O,8529,10,17,659,10
12613,Santa,B-NOME_BEBIDA,8529,18,23,659,10
12614,Terezinha,I-NOME_BEBIDA,8529,24,33,659,10
12615,Carvalho,B-TIPO_MADEIRA,8529,34,42,659,10
12616,é,O,8529,43,44,659,10
12617,uma,O,8529,45,48,659,10
12618,cachaça,O,8529,49,56,659,10
12619,produzida,O,8529,57,66,659,10
12620,artesanalmente,O,8529,67,81,659,10
12621,pela,O,8529,82,86,659,10
12622,Fazenda,B-NOME_ORGANIZACAO,8529,87,94,659,10
12623,Santa,I-NOME_ORGANIZACAO,8529,95,100,659,10
12624,Terezinha,I-NOME_ORGANIZACAO,8529,101,110,659,10
12625,",",O,8529,110,111,659,10
12626,localizada,O,8529,112,122,659,10
12627,na,O,8529,123,125,659,10
12628,Região,B-NOME_LOCAL,8529,126,132,659,10
12629,do,I-NOME_LOCAL,8529,133,135,659,10
12630,Vale,I-NOME_LOCAL,8529,136,140,659,10
12631,do,I-NOME_LOCAL,8529,141,143,659,10
12632,Canaã,I-NOME_LOCAL,8529,144,149,659,10
12633,",",O,8529,149,150,659,10
12634,situada,O,8529,151,158,659,10
12635,nas,O,8529,159,162,659,10
12636,montanhas,O,8529,163,172,659,10
12637,do,O,8529,173,175,659,10
12638,Espírito,B-NOME_LOCAL,8529,176,184,659,10
12639,Santo,I-NOME_LOCAL,8529,185,190,659,10
12640,.,O,8529,190,191,659,10
12641,Esta,O,8530,0,4,659,10
12642,é,O,8530,5,6,659,10
12643,uma,O,8530,7,10,659,10
12644,cachaça,O,8530,11,18,659,10
12645,de,O,8530,19,21,659,10
12646,aroma,O,8530,22,27,659,10
12647,e,O,8530,28,29,659,10
12648,sabor,O,8530,30,35,659,10
12649,inigualáveis,O,8530,36,48,659,10
12650,",",O,8530,48,49,659,10
12651,sendo,O,8530,50,55,659,10
12652,envelhecida,O,8530,56,67,659,10
12653,por,O,8530,68,71,659,10
12654,2,B-TEMPO_ARMAZENAMENTO,8530,72,74,659,10
12655,anos,I-TEMPO_ARMAZENAMENTO,8530,75,79,659,10
12656,",",O,8530,79,80,659,10
12657,em,O,8530,81,83,659,10
12658,barris,B-RECIPIENTE_ARMAZENAMENTO,8530,84,90,659,10
12659,de,O,8530,91,93,659,10
12660,carvalho,B-TIPO_MADEIRA,8530,94,102,659,10
12661,europeu,I-TIPO_MADEIRA,8530,103,110,659,10
12662,.,O,8530,110,111,659,10
12663,Essa,O,8531,0,4,659,10
12664,maravilhosa,O,8531,5,16,659,10
12665,cachaça,O,8531,17,24,659,10
12666,possui,O,8531,25,31,659,10
12667,uma,O,8531,32,35,659,10
12668,acidez,O,8531,36,42,659,10
12669,bem,O,8531,43,46,659,10
12670,presente,O,8531,47,55,659,10
12671,",",O,8531,55,56,659,10
12672,sendo,O,8531,57,62,659,10
12673,uma,O,8531,63,66,659,10
12674,bebida,O,8531,67,73,659,10
12675,a,O,8531,74,75,659,10
12676,ser,O,8531,76,79,659,10
12677,apreciada,O,8531,80,89,659,10
12678,em,O,8531,90,92,659,10
12679,momentos,O,8531,93,101,659,10
12680,especiais,O,8531,102,111,659,10
12681,.,O,8531,111,112,659,10
12682,Volume,O,8532,0,6,659,10
12683,:,O,8532,6,7,659,10
12684,500,B-VOLUME,8532,8,11,659,10
12685,ML,I-VOLUME,8532,12,14,659,10
12686,Graduação,O,8533,0,9,659,10
12687,Alcóolica,O,8533,10,19,659,10
12688,:,O,8533,19,20,659,10
12689,30%,B-GRADUACAO_ALCOOLICA,8533,21,24,659,10
12690,VOL,O,8533,25,28,659,10
12691,.,O,8533,28,29,659,10
12692,NOME,O,8685,0,4,670,10
12693,DA,O,8685,5,7,670,10
12694,CACHAÇA,O,8685,8,15,670,10
12695,:,O,8685,15,16,670,10
12696,Cachaça,O,8685,17,24,670,10
12697,Sagatiba,B-NOME_BEBIDA,8685,25,33,670,10
12698,Envelhecida,I-NOME_BEBIDA,8685,34,45,670,10
12699,Ouro,B-CLASSIFICACAO_BEBIDA,8685,46,50,670,10
12700,PREÇO,O,8686,0,5,670,10
12701,:,O,8686,5,6,670,10
12702,R$,B-PRECO,8686,7,9,670,10
12703,89,I-PRECO,8686,10,12,670,10
12704,",",I-PRECO,8686,12,13,670,10
12705,90,I-PRECO,8686,13,15,670,10
